user_id,Gender,Age,fit preference,Height,Weight
2706,Male,42,looser,172,83
2707,Male,40,looser,184,86
2708,Male,24,perfect,170,80
2709,Male,39,looser,192,106
2710,Male,26,tighter,162,68
2711,Male,29,looser,175,88
2712,Male,24,perfect,165,77
2713,Male,28,tighter,183,91
2714,Male,30,looser,170,87
2715,Male,38,perfect,178,84
2716,Male,40,perfect,170,80
2717,Male,44,looser,167,75
2718,Male,33,perfect,187,104
2719,Male,30,tighter,172,77
2720,Male,40,tighter,166,80
2721,Male,27,perfect,167,73
2722,Male,39,looser,182,85
2723,Male,37,perfect,186,92
2724,Male,19,looser,162,66
2725,Male,25,perfect,173,89
2726,Male,47,tighter,188,99
2727,Male,43,looser,177,92
2728,Male,47,perfect,181,94
2729,Male,32,tighter,186,102
2730,Male,28,tighter,183,92
2731,Male,48,tighter,162,75
2732,Male,21,looser,183,87
2733,Male,43,looser,179,84
2734,Male,23,looser,179,96
2735,Male,34,looser,182,89
2736,Male,31,perfect,173,80
2737,Male,28,tighter,175,85
2738,Male,39,tighter,168,81
2739,Male,37,tighter,165,67
2740,Male,29,perfect,173,81
2741,Male,38,perfect,166,76
2742,Male,33,tighter,174,80
2743,Male,26,looser,173,81
2744,Male,40,tighter,176,87
2745,Male,35,perfect,178,91
2746,Male,43,perfect,184,98
2747,Male,37,perfect,176,81
2748,Male,34,tighter,174,83
2749,Male,25,tighter,181,90
2750,Male,39,looser,175,78
2751,Male,35,tighter,184,84
2752,Male,28,perfect,181,97
2753,Male,40,perfect,178,95
2754,Male,44,perfect,179,88
2755,Male,29,perfect,174,84
2756,Male,29,looser,156,63
2757,Male,37,tighter,174,84
2758,Male,20,tighter,186,92
2759,Male,36,perfect,169,80
2760,Male,39,looser,178,93
2761,Male,34,tighter,184,95
2762,Male,37,tighter,187,102
2763,Male,18,perfect,173,76
2764,Male,21,tighter,173,83
2765,Male,35,tighter,187,103
2766,Male,24,perfect,169,79
2767,Male,20,looser,188,108
2768,Male,26,tighter,172,77
2769,Male,24,tighter,162,69
2770,Male,41,tighter,169,76
2771,Male,31,looser,176,87
2772,Male,41,tighter,177,85
2773,Male,37,looser,189,102
2774,Male,20,perfect,173,79
2775,Male,30,looser,176,84
2776,Male,21,tighter,170,82
2777,Male,24,tighter,180,87
2778,Male,19,perfect,170,75
2779,Male,41,tighter,185,93
2780,Male,43,tighter,168,76
2781,Male,44,tighter,172,73
2782,Male,19,looser,178,88
2783,Male,28,tighter,180,92
2784,Male,40,tighter,183,95
2785,Male,36,perfect,175,87
2786,Male,34,looser,170,74
2787,Male,30,tighter,177,85
2788,Male,29,looser,174,85
2789,Male,21,perfect,172,76
2790,Male,37,perfect,192,100
2791,Male,20,tighter,182,94
2792,Male,39,tighter,173,83
2793,Male,21,perfect,184,93
2794,Male,21,perfect,172,74
2795,Male,47,looser,177,78
2796,Male,37,tighter,183,97
2797,Male,21,perfect,176,84
2798,Male,49,perfect,180,90
2799,Male,33,perfect,179,81
2800,Male,23,perfect,172,85
2801,Male,20,tighter,186,91
2802,Male,34,perfect,191,98
2803,Male,38,perfect,183,92
2804,Male,28,looser,168,79
2805,Male,21,looser,156,70
2806,Male,19,tighter,182,89
2807,Male,30,tighter,158,67
2808,Male,26,tighter,172,83
2809,Male,24,tighter,177,90
2810,Male,30,tighter,159,67
2811,Male,32,looser,181,88
2812,Male,34,looser,171,84
2813,Male,48,looser,172,86
2814,Male,29,tighter,175,78
2815,Male,24,looser,174,90
2816,Male,40,perfect,170,91
2817,Male,47,tighter,170,84
2818,Male,47,looser,171,78
2819,Male,31,perfect,174,80
2820,Male,24,looser,181,89
2821,Male,20,tighter,186,94
2822,Male,26,perfect,176,76
2823,Male,44,tighter,181,99
2824,Male,23,tighter,167,77
2825,Male,46,perfect,184,93
2826,Male,27,tighter,170,80
2827,Male,37,looser,180,86
2828,Male,32,perfect,177,85
2829,Male,24,perfect,167,80
2830,Male,22,looser,179,83
2831,Male,25,looser,181,89
2832,Male,49,looser,177,83
2833,Male,22,tighter,171,79
2834,Male,42,looser,165,63
2835,Male,42,looser,175,84
2836,Male,49,perfect,179,83
2837,Male,38,tighter,179,85
2838,Male,19,looser,172,79
2839,Male,23,looser,177,83
2840,Male,40,looser,161,72
2841,Male,31,tighter,169,73
2842,Male,44,tighter,180,86
2843,Male,29,tighter,171,81
2844,Male,28,perfect,178,101
2845,Male,27,perfect,176,88
2846,Male,23,perfect,174,84
2847,Male,40,tighter,181,88
2848,Male,48,tighter,191,98
2849,Male,22,looser,173,78
2850,Male,29,tighter,169,71
2851,Male,21,looser,179,83
2852,Male,43,tighter,170,71
2853,Male,31,perfect,171,80
2854,Male,40,perfect,184,90
2855,Male,47,perfect,183,78
2856,Male,47,perfect,179,85
2857,Male,36,looser,174,85
2858,Male,34,looser,173,86
2859,Male,24,perfect,161,61
2860,Male,32,tighter,161,72
2861,Male,29,tighter,176,87
2862,Male,46,looser,175,87
2863,Male,20,perfect,180,80
2864,Male,23,perfect,178,88
2865,Male,30,tighter,175,80
2866,Male,30,tighter,175,84
2867,Male,36,tighter,183,92
2868,Male,38,looser,173,87
2869,Male,20,looser,181,88
2870,Male,27,looser,185,90
2871,Male,20,tighter,174,83
2872,Male,48,perfect,179,90
2873,Male,25,tighter,179,94
2874,Male,22,looser,155,56
2875,Male,20,perfect,179,92
2876,Male,40,looser,172,86
2877,Male,27,looser,183,101
2878,Male,37,looser,178,89
2879,Male,24,looser,166,73
2880,Male,32,tighter,176,84
2881,Male,41,perfect,178,84
2882,Male,43,perfect,175,90
2883,Male,26,perfect,175,87
2884,Male,39,looser,166,84
2885,Male,22,perfect,178,79
2886,Male,35,perfect,188,98
2887,Male,19,perfect,186,100
2888,Male,20,looser,175,81
2889,Male,23,tighter,176,86
2890,Male,47,looser,182,94
2891,Male,29,tighter,175,88
2892,Male,42,tighter,176,92
2893,Male,47,tighter,164,75
2894,Male,43,tighter,176,84
2895,Male,30,perfect,182,91
2896,Male,18,looser,181,92
2897,Male,21,looser,175,84
2898,Male,24,perfect,179,93
2899,Male,31,tighter,181,90
2900,Male,39,tighter,182,91
2901,Male,20,looser,162,69
2902,Male,31,tighter,172,73
2903,Male,47,looser,180,86
2904,Male,39,looser,173,83
2905,Male,40,tighter,173,80
2906,Male,40,tighter,168,71
2907,Male,46,looser,164,79
2908,Male,32,looser,164,72
2909,Male,33,perfect,171,71
2910,Male,39,perfect,183,83
2911,Male,27,looser,173,75
2912,Male,45,perfect,176,84
2913,Male,24,tighter,182,88
2914,Male,21,perfect,172,77
2915,Male,42,tighter,173,92
2916,Male,44,tighter,175,86
2917,Male,45,tighter,159,62
2918,Male,38,tighter,162,76
2919,Male,45,tighter,181,85
2920,Male,25,perfect,178,90
2921,Male,34,tighter,178,87
2922,Male,31,looser,173,75
2923,Male,18,looser,180,83
2924,Male,23,tighter,180,92
2925,Male,49,looser,178,83
2926,Male,46,looser,154,63
2927,Male,36,perfect,182,89
2928,Male,38,looser,180,88
2929,Male,39,tighter,180,93
2930,Male,38,tighter,178,82
2931,Male,24,tighter,183,97
2932,Male,28,tighter,172,75
2933,Male,22,looser,172,81
2934,Male,36,perfect,182,85
2935,Male,29,perfect,184,88
2936,Male,46,looser,178,84
2937,Male,49,looser,185,97
2938,Male,27,perfect,178,88
2939,Male,40,perfect,174,79
2940,Male,43,looser,158,65
2941,Male,49,perfect,176,98
2942,Male,33,looser,182,91
2943,Male,23,tighter,183,92
2944,Male,48,perfect,184,91
2945,Male,36,perfect,172,80
2946,Male,41,tighter,177,90
2947,Male,31,perfect,173,78
2948,Male,39,looser,182,91
2949,Male,47,looser,166,65
2950,Male,36,perfect,164,74
2951,Male,46,perfect,174,90
2952,Male,49,perfect,191,99
2953,Male,40,perfect,179,97
2954,Male,43,tighter,180,87
2955,Male,46,perfect,171,80
2956,Male,29,looser,170,83
2957,Male,32,looser,184,91
2958,Male,35,tighter,172,77
2959,Male,42,tighter,182,90
2960,Male,39,tighter,154,68
2961,Male,24,looser,173,81
2962,Male,45,looser,174,79
2963,Male,41,tighter,172,83
2964,Male,26,looser,183,93
2965,Male,25,perfect,176,84
2966,Male,46,looser,176,90
2967,Male,28,tighter,170,81
2968,Male,22,tighter,172,84
2969,Male,39,tighter,187,92
2970,Male,22,looser,178,89
2971,Male,28,looser,173,84
2972,Male,32,looser,190,112
2973,Male,42,tighter,167,82
2974,Male,43,tighter,172,84
2975,Male,34,tighter,153,59
2976,Male,18,perfect,179,87
2977,Male,25,perfect,165,74
2978,Male,31,perfect,168,81
2979,Male,38,perfect,175,86
2980,Male,35,looser,170,83
2981,Male,22,looser,176,94
2982,Male,40,perfect,177,82
2983,Male,26,perfect,173,91
2984,Male,30,tighter,180,85
2985,Male,47,looser,172,85
2986,Male,20,tighter,167,76
2987,Male,28,looser,179,87
2988,Male,21,looser,174,88
2989,Male,28,perfect,171,74
2990,Male,35,tighter,161,70
2991,Male,41,looser,177,90
2992,Male,40,tighter,176,84
2993,Male,39,perfect,177,82
2994,Male,26,perfect,173,73
2995,Male,34,looser,183,93
2996,Male,38,tighter,185,95
2997,Male,49,looser,187,92
2998,Male,28,tighter,170,77
2999,Male,46,perfect,166,74
3000,Male,28,tighter,162,70
3001,Male,45,tighter,172,85
3002,Male,40,tighter,172,82
3003,Male,34,tighter,168,74
3004,Male,38,tighter,176,90
3005,Male,42,looser,167,78
3006,Male,20,looser,173,87
3007,Male,27,tighter,191,95
3008,Male,34,perfect,172,84
3009,Male,18,perfect,172,79
3010,Male,25,perfect,168,73
3011,Male,39,perfect,164,73
3012,Male,49,tighter,176,81
3013,Male,22,looser,172,83
3014,Male,41,looser,171,76
3015,Male,45,tighter,176,85
3016,Male,18,tighter,184,94
3017,Male,23,looser,171,82
3018,Male,36,looser,177,88
3019,Male,31,tighter,182,97
3020,Male,30,perfect,165,76
3021,Male,29,tighter,152,66
3022,Male,24,perfect,181,86
3023,Male,44,looser,175,91
3024,Male,33,perfect,186,95
3025,Male,18,perfect,174,81
3026,Male,33,perfect,188,94
3027,Male,46,tighter,171,78
3028,Male,46,looser,173,85
3029,Male,41,tighter,176,84
3030,Male,34,looser,174,69
3031,Male,20,tighter,169,80
3032,Male,32,looser,175,83
3033,Male,36,tighter,170,80
3034,Male,26,tighter,165,73
3035,Male,39,looser,181,95
3036,Male,24,perfect,174,78
3037,Male,27,perfect,177,88
3038,Male,20,looser,187,97
3039,Male,47,looser,175,82
3040,Male,18,looser,174,87
3041,Male,42,tighter,172,74
3042,Male,38,perfect,167,80
3043,Male,42,perfect,164,70
3044,Male,29,looser,178,86
3045,Male,22,perfect,181,89
3046,Male,47,looser,180,82
3047,Male,29,tighter,165,71
3048,Male,31,perfect,176,83
3049,Male,40,perfect,178,89
3050,Male,29,perfect,173,83
3051,Male,40,tighter,175,74
3052,Male,22,perfect,179,85
3053,Male,26,perfect,176,89
3054,Male,29,looser,177,86
3055,Male,28,looser,171,81
3056,Male,45,perfect,163,75
3057,Male,35,perfect,169,86
3058,Male,28,perfect,178,90
3059,Male,28,looser,169,76
3060,Male,18,tighter,156,61
3061,Male,42,looser,173,87
3062,Male,36,perfect,175,98
3063,Male,47,looser,177,88
3064,Male,20,tighter,177,81
3065,Male,22,tighter,175,81
3066,Male,23,tighter,179,92
3067,Male,25,looser,175,82
3068,Male,23,perfect,173,82
3069,Male,24,looser,178,86
3070,Male,21,looser,183,87
3071,Male,19,perfect,181,90
3072,Male,38,tighter,174,80
3073,Male,35,tighter,168,73
3074,Male,37,tighter,175,93
3075,Male,41,perfect,174,83
3076,Male,32,perfect,183,96
3077,Male,19,tighter,166,77
3078,Male,25,tighter,179,94
3079,Male,28,looser,182,94
3080,Male,44,tighter,180,96
3081,Male,22,looser,177,86
3082,Male,47,perfect,176,90
3083,Male,18,looser,183,89
3084,Male,29,tighter,167,86
3085,Male,26,looser,167,75
3086,Male,44,tighter,179,92
3087,Male,45,perfect,165,75
3088,Male,42,looser,178,96
3089,Male,32,looser,162,66
3090,Male,35,tighter,169,80
3091,Male,39,perfect,188,108
3092,Male,41,looser,175,95
3093,Male,46,tighter,177,88
3094,Male,32,tighter,171,76
3095,Male,20,perfect,189,96
3096,Male,28,tighter,178,81
3097,Male,26,perfect,174,80
3098,Male,32,looser,172,80
3099,Male,32,tighter,179,90
3100,Male,22,perfect,178,85
3101,Male,25,tighter,176,86
3102,Male,47,looser,180,87
3103,Male,39,looser,162,71
3104,Male,23,tighter,179,90
3105,Male,25,perfect,176,83
3106,Male,34,looser,173,82
3107,Male,33,tighter,170,79
3108,Male,47,tighter,169,81
3109,Male,29,perfect,177,82
3110,Male,49,tighter,169,70
3111,Male,47,perfect,179,92
3112,Male,36,perfect,163,73
3113,Male,28,tighter,165,65
3114,Male,43,tighter,173,80
3115,Male,44,looser,182,93
3116,Male,44,tighter,174,83
3117,Male,22,looser,180,84
3118,Male,47,looser,180,87
3119,Male,33,perfect,182,93
3120,Male,24,looser,166,73
3121,Male,25,perfect,173,87
3122,Male,42,perfect,178,82
3123,Male,40,tighter,169,74
3124,Male,37,looser,184,91
3125,Male,29,tighter,180,87
3126,Male,33,tighter,173,77
3127,Male,36,looser,181,90
3128,Male,32,perfect,174,86
3129,Male,27,perfect,176,87
3130,Male,49,tighter,177,89
3131,Male,23,tighter,174,83
3132,Male,36,perfect,168,81
3133,Male,21,perfect,178,96
3134,Male,20,perfect,183,90
3135,Male,48,looser,178,85
3136,Male,25,perfect,165,70
3137,Male,23,tighter,173,79
3138,Male,35,tighter,177,93
3139,Male,21,tighter,186,93
3140,Male,23,tighter,161,70
3141,Male,19,perfect,158,58
3142,Male,41,looser,183,90
3143,Male,26,tighter,188,100
3144,Male,36,tighter,178,97
3145,Male,33,perfect,183,90
3146,Male,21,looser,172,78
3147,Male,41,tighter,172,83
3148,Male,33,perfect,181,85
3149,Male,49,looser,185,98
3150,Male,29,looser,176,86
3151,Male,41,looser,171,84
3152,Male,44,looser,171,81
3153,Male,43,perfect,161,67
3154,Male,24,perfect,165,78
3155,Male,28,perfect,176,86
3156,Male,37,looser,175,84
3157,Male,47,tighter,175,84
3158,Male,21,looser,175,77
3159,Male,31,perfect,171,87
3160,Male,22,perfect,166,68
3161,Male,35,perfect,176,78
3162,Male,30,tighter,164,70
3163,Male,32,tighter,174,86
3164,Male,36,tighter,170,81
3165,Male,35,tighter,170,75
3166,Male,19,tighter,170,85
3167,Male,26,looser,179,87
3168,Male,39,looser,166,79
3169,Male,44,looser,170,71
3170,Male,35,looser,169,78
3171,Male,34,tighter,182,92
3172,Male,31,tighter,162,73
3173,Male,21,tighter,156,66
3174,Male,20,tighter,180,90
3175,Male,28,tighter,169,75
3176,Male,41,looser,175,75
3177,Male,33,perfect,171,84
3178,Male,36,perfect,181,95
3179,Male,49,perfect,182,91
3180,Male,18,looser,186,97
3181,Male,31,looser,162,72
3182,Male,42,tighter,180,87
3183,Male,40,looser,178,91
3184,Male,25,tighter,171,77
3185,Male,30,perfect,176,84
3186,Male,19,perfect,174,85
3187,Male,19,looser,180,90
3188,Male,35,perfect,169,70
3189,Male,30,looser,172,78
3190,Male,19,tighter,173,82
3191,Male,42,tighter,176,86
3192,Male,24,tighter,177,84
3193,Male,21,looser,168,79
3194,Male,40,perfect,184,98
3195,Male,44,tighter,181,85
3196,Male,33,looser,181,89
3197,Male,37,perfect,164,74
3198,Male,25,tighter,177,83
3199,Male,40,tighter,177,84
3200,Male,25,looser,170,70
3201,Male,29,tighter,177,83
3202,Male,28,perfect,166,71
3203,Male,37,tighter,163,62
3204,Male,40,tighter,173,81
3205,Male,30,tighter,177,79
3206,Male,22,looser,173,86
3207,Male,38,tighter,171,82
3208,Male,29,perfect,182,86
3209,Male,44,looser,182,81
3210,Male,18,looser,174,80
3211,Male,42,looser,174,84
3212,Male,31,looser,171,86
3213,Male,21,looser,176,85
3214,Male,26,tighter,183,87
3215,Male,45,perfect,181,88
3216,Male,25,tighter,176,78
3217,Male,19,perfect,175,88
3218,Male,44,tighter,170,84
3219,Male,25,perfect,183,89
3220,Male,34,tighter,176,92
3221,Male,33,tighter,172,82
3222,Male,42,tighter,164,71
3223,Male,41,looser,175,81
3224,Male,27,looser,176,86
3225,Male,38,tighter,160,73
3226,Male,28,tighter,177,88
3227,Male,33,perfect,178,87
3228,Male,36,tighter,164,65
3229,Male,36,perfect,193,111
3230,Male,33,looser,168,74
3231,Male,47,tighter,173,80
3232,Male,20,looser,182,89
3233,Male,18,perfect,171,89
3234,Male,36,tighter,178,88
3235,Male,32,tighter,184,92
3236,Male,20,tighter,179,85
3237,Male,46,looser,163,74
3238,Male,36,looser,173,85
3239,Male,18,perfect,171,80
3240,Male,38,tighter,177,85
3241,Male,45,tighter,169,80
3242,Male,42,tighter,176,92
3243,Male,48,tighter,178,85
3244,Male,26,tighter,159,69
3245,Male,26,looser,180,94
3246,Male,45,perfect,165,75
3247,Male,29,looser,176,92
3248,Male,39,perfect,187,95
3249,Male,41,tighter,172,79
3250,Male,45,looser,181,86
3251,Male,42,tighter,172,80
3252,Male,46,tighter,172,71
3253,Male,33,perfect,173,76
3254,Male,19,tighter,185,92
3255,Male,18,looser,177,82
3256,Male,45,looser,173,84
3257,Male,30,tighter,174,86
3258,Male,25,perfect,171,83
3259,Male,36,looser,179,83
3260,Male,35,perfect,187,95
3261,Male,18,looser,159,65
3262,Male,32,perfect,166,72
3263,Male,49,looser,184,95
3264,Male,35,looser,174,81
3265,Male,24,looser,171,73
3266,Male,38,tighter,155,62
3267,Male,20,looser,186,95
3268,Male,29,looser,165,70
3269,Male,26,looser,182,99
3270,Male,48,looser,179,83
3271,Male,20,looser,171,81
3272,Male,34,tighter,173,82
3273,Male,26,looser,178,95
3274,Male,34,perfect,179,88
3275,Male,22,looser,172,82
3276,Male,39,perfect,184,91
3277,Male,24,perfect,178,86
3278,Male,20,looser,180,95
3279,Male,35,looser,176,83
3280,Male,36,perfect,166,83
3281,Male,30,perfect,178,78
3282,Male,19,tighter,176,81
3283,Male,42,looser,172,82
3284,Male,18,tighter,184,89
3285,Male,40,looser,180,88
3286,Male,30,tighter,199,114
3287,Male,19,tighter,169,70
3288,Male,25,tighter,175,88
3289,Male,22,perfect,172,79
3290,Male,30,looser,183,92
3291,Male,31,looser,172,80
3292,Male,19,looser,181,90
3293,Male,30,looser,167,76
3294,Male,33,perfect,171,83
3295,Male,46,perfect,169,77
3296,Male,39,looser,176,79
3297,Male,46,perfect,165,70
3298,Male,48,tighter,171,75
3299,Male,23,looser,177,91
3300,Male,26,tighter,186,99
3301,Male,27,looser,168,73
3302,Male,21,looser,177,81
3303,Male,35,looser,182,85
3304,Male,24,perfect,185,99
3305,Male,45,perfect,187,102
3306,Male,38,tighter,170,73
3307,Male,33,tighter,181,87
3308,Male,31,perfect,181,94
3309,Male,22,looser,173,81
3310,Male,47,tighter,164,70
3311,Male,21,perfect,190,96
3312,Male,41,perfect,172,73
3313,Male,34,looser,176,83
3314,Male,19,looser,180,88
3315,Male,36,looser,175,86
3316,Male,41,looser,175,77
3317,Male,29,looser,174,85
3318,Male,47,perfect,170,78
3319,Male,26,perfect,177,87
3320,Male,38,tighter,175,86
3321,Male,42,perfect,182,88
3322,Male,40,tighter,188,96
3323,Male,43,perfect,169,78
3324,Male,44,tighter,157,63
3325,Male,38,looser,170,74
3326,Male,24,looser,160,71
3327,Male,42,tighter,183,91
3328,Male,25,looser,190,95
3329,Male,38,looser,179,83
3330,Male,18,tighter,166,80
3331,Male,29,perfect,184,90
3332,Male,29,perfect,171,74
3333,Male,36,looser,154,55
3334,Male,42,looser,162,68
3335,Male,46,looser,161,72
3336,Male,49,tighter,183,93
3337,Male,42,tighter,178,90
3338,Male,39,perfect,174,87
3339,Male,21,looser,168,75
3340,Male,25,looser,168,77
3341,Male,19,looser,178,82
3342,Male,47,tighter,171,83
3343,Male,21,tighter,176,88
3344,Male,29,perfect,167,75
3345,Male,27,tighter,174,82
3346,Male,24,tighter,180,89
3347,Male,45,tighter,172,79
3348,Male,49,perfect,169,77
3349,Male,45,perfect,167,83
3350,Male,26,perfect,177,82
3351,Male,21,tighter,173,77
3352,Male,29,perfect,177,82
3353,Male,43,perfect,175,78
3354,Male,37,looser,177,91
3355,Male,41,tighter,172,76
3356,Male,29,looser,176,81
3357,Male,40,looser,177,81
3358,Male,23,perfect,177,88
3359,Male,43,perfect,181,86
3360,Male,40,tighter,166,71
3361,Male,46,tighter,171,85
3362,Male,45,looser,177,86
3363,Male,49,perfect,174,84
3364,Male,33,looser,178,85
3365,Male,26,looser,173,90
3366,Male,35,perfect,174,84
3367,Male,48,perfect,166,72
3368,Male,46,perfect,177,83
3369,Male,26,perfect,183,95
3370,Male,18,looser,184,83
3371,Male,27,perfect,175,82
3372,Male,47,perfect,177,92
3373,Male,38,perfect,171,80
3374,Male,45,tighter,180,87
3375,Male,45,perfect,165,79
3376,Male,47,looser,184,89
3377,Male,30,tighter,167,66
3378,Male,34,perfect,183,91
3379,Male,22,looser,161,70
3380,Male,48,perfect,183,94
3381,Male,30,perfect,173,86
3382,Male,35,tighter,172,79
